-102227.55,-101920.36,,Point,718,Bom,Fechado dos Lados,Sim,Sim,Vimeca,"15,23",1667,Avenida Professor Dr. Cavaco Silva,Porto Salvo,n/a,2012/07
-102227.22,-101894.71,,Point,717,Bom,Fechado dos Lados,Sim,Não,LT,"112,119,125",1667,Avenida Professor Dr. Cavaco Silva,Porto Salvo,n/a,2012/07
-102227.55,-101920.36,,Point,716,Bom,Fechado dos Lados,Sim,Sim,LT,"112,119,125",1667,Avenida Professor Dr. Cavaco Silva,Porto Salvo,n/a,2012/07
-101856.51,-101822.02,,Point,706,Bom,Fechado dos Lados,Sim,Não,Vimeca,"15,23",1667,Avenida Professor Dr. Cavaco Silva,Porto Salvo,n/a,2012/07
-101884.93,-101826.65,,Point,705,Bom,Fechado dos Lados,Sim,Não,LT,112,1667,Avenida Professor Dr. Cavaco Silva,Porto Salvo,n/a,2012/07
-101856.51,-101822.02,,Point,704,Bom,Fechado dos Lados,Sim,Não,LT,112,1667,Avenida Professor Dr. Cavaco Silva,Porto Salvo,n/a,2012/07
-101884.93,-101826.65,,Point,703,Bom,Fechado dos Lados,Sim,Não,Vimeca,"15,23",1667,Avenida Professor Dr. Cavaco Silva,Porto Salvo,n/a,2012/07
-101856.51,-101822.02,,Point,150,Bom,Fechado dos Lados,Sim,Não,n/a,Shuttle TAGUSPARK,1667,Avenida Professor Dr. Cavaco Silva,Porto Salvo,n/a,2012/07
-102865.58,-101399.39,,Point,129,Bom,Fechado dos Lados,Sim,Não,Vimeca,"15,23",1667,Avenida Professor Dr. Cavaco Silva,Porto Salvo,n/a,2012/07
-101970.18,-101783.3,,Point,98,Bom,Sem Abrigo,Não,Não,LT,"119,125",1667,Avenida Professor Dr. Cavaco Silva,Porto Salvo,n/a,2012/07
-101959.47,-101795.46,,Point,97,Bom,Sem Abrigo,Não,Não,LT,"119,125",1667,Avenida Professor Dr. Cavaco Silva,Porto Salvo,n/a,2012/07
-104367.95010080478,-95373.18330437147,,Point,985,Bom,Sem Abrigo,Não,Não,Vimeca,"01,13,15",1237,Avenida Professor Dr. Bernardino Machado,Carnaxide e Queijas,n/a,2012/07
-104367.95010080478,-95373.18330437147,,Point,984,Bom,Sem Abrigo,Não,Não,COMBUS,n/a,1237,Avenida Professor Dr. Bernardino Machado,Carnaxide e Queijas,n/a,2012/07
-104373.51,-95357.73,,Point,608,Bom,Fechado dos Lados,Sim,Não,Vimeca,"01,13,15",1237,Avenida Professor Dr. Bernardino Machado,Carnaxide e Queijas,n/a,2012/07
-108251.01,-102833.68,,Point,972,Razoável,Fechado dos Lados,Sim,Sim,COMBUS,n/a,494,Largo Almirante Gago Coutinho,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",n/a,2012/07
